,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2015-01-01 00:00:00,1639.816984,1283.514552,928.2191941,2677.404307,4804.54392,871.2692154,4464.354657,10260.36196,10093.43961,898.258772,7216.433428,2724.333909
2015-01-01 01:00:00,1632.759689,1277.990679,924.224409,2665.881538,4783.866562,867.5195263,4445.141375,10216.20435,10050.00038,894.3929278,7185.375999,2712.609169
2015-01-01 02:00:00,1696.135224,1327.595862,960.0981611,2769.357677,4969.552248,901.1922796,4617.679449,10612.74612,10440.09095,929.1087716,7464.276226,2817.89904
2015-01-01 03:00:00,1464.007265,1145.905091,828.702018,2390.351725,4289.434293,777.857818,3985.717745,9160.317641,9011.291538,801.953743,6442.73786,2432.249863
2015-01-01 04:00:00,1436.803392,1124.612125,813.3032525,2345.934715,4209.728933,763.4038287,3911.655982,8990.102558,8843.845626,787.0520083,6323.020269,2387.054311
2015-01-01 05:00:00,1445.336897,1131.291454,818.1336472,2359.86776,4234.731479,767.9378593,3934.888205,9043.496841,8896.371255,791.7264909,6360.574138,2401.231575
2015-01-01 06:00:00,1456.935844,1140.370161,824.6992368,2378.805892,4268.715546,774.1006236,3966.466005,9116.071644,8967.765364,798.0801609,6411.618267,2420.501655
2015-01-01 07:00:00,1533.108755,1199.992083,867.81695,2503.176894,4491.89661,814.5728917,4173.844569,9592.686809,9436.626638,839.8061501,6746.836616,2547.052634
2015-01-01 08:00:00,1525.504847,1194.040366,863.5127542,2490.761645,4469.617715,810.5327757,4153.143148,9545.109031,9389.822887,835.6408822,6713.373678,2534.419771
2015-01-01 09:00:00,1528.602317,1196.464812,865.2660784,2495.819026,4478.693074,812.1785263,4161.57592,9564.489949,9408.888504,837.3376138,6727.004883,2539.565797
2015-01-01 10:00:00,1553.520047,1215.968372,879.3707717,2536.503346,4551.700203,825.41784,4229.413726,9720.4006,9562.262697,850.9870455,6836.66172,2580.963233
2015-01-01 11:00:00,1631.436942,1276.955342,923.4756676,2663.721829,4779.991011,866.8167232,4441.540235,10207.9279,10041.85858,893.6683538,7179.554915,2710.411605
2015-01-01 12:00:00,1630.825126,1276.476462,923.1293489,2662.722889,4778.198435,866.4916526,4439.874583,10204.09976,10038.09272,893.3332133,7176.862463,2709.395155
2015-01-01 13:00:00,1641.39408,1284.748974,929.1119103,2679.979304,4809.164697,872.1071598,4468.648257,10270.22987,10103.14699,899.1226737,7223.373843,2726.954041
2015-01-01 14:00:00,1578.92346,1235.852085,893.7503859,2577.980662,4626.130347,838.915207,4298.573788,9879.350175,9718.626375,864.9025243,6948.455927,2623.167564
2015-01-01 15:00:00,1678.629,1313.893423,950.1887545,2740.774463,4918.260291,891.8908549,4570.019256,10503.20938,10332.33623,919.519214,7387.235616,2788.814819
2015-01-01 16:00:00,1651.298836,1292.501607,934.718502,2696.151252,4838.184907,877.3697645,4495.61367,10332.20409,10164.11297,904.5482997,7266.96225,2743.409452
2015-01-01 17:00:00,1789.451829,1400.636465,1012.920071,2921.719974,5242.963082,950.7733526,4871.731228,11196.62966,11014.47548,980.2257317,7874.93978,2972.931946
2015-01-01 18:00:00,2007.112357,1571.003316,1136.126918,3277.104289,5880.692523,1066.420964,5464.305767,12558.53518,12354.22463,1099.455793,8832.810523,3334.545446
2015-01-01 19:00:00,2039.55884,1596.399768,1154.493265,3330.081147,5975.758345,1083.660462,5552.640384,12761.55336,12553.93997,1117.229323,8975.599556,3388.450884
2015-01-01 20:00:00,1835.379525,1436.584907,1038.917465,2996.708226,5377.527874,975.1757022,4996.768061,11484.00001,11297.1707,1005.384,8077.056335,3049.234595
2015-01-01 21:00:00,1749.589715,1369.435664,990.3561018,2856.635274,5126.170001,929.593774,4763.207767,10947.21175,10769.11527,958.3900672,7699.516368,2906.706441
2015-01-01 22:00:00,1682.500554,1316.923758,952.3802496,2747.095727,4929.603662,893.947893,4580.559452,10527.43376,10356.16651,921.6399736,7404.273379,2795.246882
2015-01-01 23:00:00,1634.251334,1279.158217,925.0687553,2668.317015,4788.236973,868.3120687,4449.202335,10225.53759,10059.18179,895.210021,7191.940364,2715.087335
2015-01-02 00:00:00,1581.267474,1237.686787,895.0772159,2581.80784,4632.998136,840.1606307,4304.955298,9894.016707,9733.054302,866.1865278,6958.771357,2627.061825
2015-01-02 01:00:00,1549.869157,1213.110754,877.3041834,2530.54237,4541.003361,823.4780452,4219.474281,9697.556919,9539.790652,848.9871611,6820.595044,2574.897773
2015-01-02 02:00:00,1521.536182,1190.93402,861.2662896,2484.281824,4457.989817,808.4241407,4142.338572,9520.27703,9365.394869,833.4669275,6695.908555,2527.826372
2015-01-02 03:00:00,1506.605843,1179.247772,852.8149636,2459.904375,4414.245013,800.4913375,4101.691151,9426.857648,9273.495295,825.2883876,6630.203782,2503.021634
2015-01-02 04:00:00,1494.177407,1169.519809,845.7798415,2439.611898,4377.830604,793.8878484,4067.855091,9349.092719,9196.995498,818.4803402,6575.509275,2482.37347
2015-01-02 05:00:00,1398.803902,1094.869233,791.7936229,2283.891207,4098.393204,743.2139013,3808.203461,8752.339122,8609.950282,766.2366518,6155.793809,2323.923303
2015-01-02 06:00:00,1465.400847,1146.995873,829.4908558,2392.62709,4293.517386,778.5982575,3989.511732,9169.037307,9019.869347,802.7171193,6448.870674,2434.565111
2015-01-02 07:00:00,1417.783287,1109.724743,802.536913,2314.879719,4154.001416,753.2980474,3859.874293,8871.093448,8726.772635,776.6331774,6239.31744,2355.454982
2015-01-02 08:00:00,1579.829143,1236.560979,894.263048,2579.459411,4628.783931,839.3964153,4301.039483,9885.017047,9724.201054,865.3986391,6952.441615,2624.672233
2015-01-02 09:00:00,1647.294268,1289.367159,932.4517147,2689.612812,4826.451818,875.2420538,4484.71135,10307.14745,10139.46396,902.3546783,7249.339129,2736.756405
2015-01-02 10:00:00,1668.573233,1306.022592,944.4966832,2724.355953,4888.797631,886.5480151,4542.642722,10440.29029,10270.44074,914.0108675,7342.982649,2772.108525
2015-01-02 11:00:00,2046.277358,1601.658474,1158.296285,3341.05078,5995.443113,1087.230152,5570.931357,12803.59124,12595.29395,1120.909593,9005.166112,3399.612792
2015-01-02 12:00:00,1968.724491,1540.956435,1114.397447,3214.42666,5768.218879,1046.024684,5359.795902,12318.34166,12117.93874,1078.427691,8663.874912,3270.769202
2015-01-02 13:00:00,2213.239378,1732.342681,1252.805217,3613.657317,6484.629628,1175.940581,6025.480662,13848.27535,13622.98245,1212.36803,9739.925119,3676.997583
2015-01-02 14:00:00,2096.635867,1641.074994,1186.801743,3423.273424,6142.989864,1113.986686,5708.030952,13118.68526,12905.26181,1148.494971,9226.781591,3483.276637
2015-01-02 15:00:00,1872.830531,1465.89849,1060.116625,3057.8562,5487.256585,995.0742086,5098.72735,11718.33157,11527.69001,1025.898908,8241.869052,3111.454371
2015-01-02 16:00:00,1681.642707,1316.252306,951.8946649,2745.695081,4927.090233,893.4921009,4578.223988,10522.0662,10350.88627,921.1700623,7400.498205,2793.821686
2015-01-02 17:00:00,1863.995443,1458.983107,1055.115519,3043.430747,5461.370424,990.379941,5074.674078,11663.05028,11473.30807,1021.059225,8202.987993,3096.776069
2015-01-02 18:00:00,1905.673497,1491.605276,1078.707402,3111.480414,5583.484074,1012.524366,5188.141381,11923.83055,11729.84579,1043.889624,8386.40291,3166.018512
2015-01-02 19:00:00,1872.642981,1465.751691,1060.010462,3057.549978,5486.707076,994.9745592,5098.21675,11717.15807,11526.53559,1025.796172,8241.043689,3111.142782
2015-01-02 20:00:00,1814.99854,1420.63234,1027.380799,2963.431259,5317.813079,964.346857,4941.281416,11356.47585,11171.72119,994.2197065,7987.364608,3015.374348
2015-01-02 21:00:00,1866.210788,1460.717097,1056.369516,3047.047842,5467.861223,991.5570003,5080.705291,11676.91173,11486.94401,1022.272746,8212.737184,3100.456565
2015-01-02 22:00:00,1628.081015,1274.328596,921.5760434,2658.242453,4770.15839,865.0336486,4432.403819,10186.92981,10021.2021,891.8300444,7164.7863,2704.836186
2015-01-02 23:00:00,1666.40115,1304.322463,943.2671745,2720.809494,4882.433586,885.3939417,4536.729288,10426.69953,10257.07109,912.8210441,7333.423843,2768.499903
2015-01-03 00:00:00,1638.512625,1282.493607,927.4808613,2675.274621,4800.722245,870.5761823,4460.803578,10252.20056,10085.41099,897.5442707,7210.693265,2722.166894
2015-01-03 01:00:00,1628.910038,1274.977488,922.0453122,2659.596037,4772.587366,865.4741259,4434.66081,10192.11702,10026.30492,892.2841664,7168.434627,2706.213495
2015-01-03 02:00:00,1600.544717,1252.775436,905.9891088,2613.282678,4689.47905,850.4030351,4357.43704,10014.63474,9851.710039,876.7462142,7043.60579,2659.088355
2015-01-03 03:00:00,1590.259626,1244.725108,900.1672279,2596.489739,4659.344484,844.93835,4329.436174,9950.280751,9788.403005,871.112248,6998.343619,2642.001069
2015-01-03 04:00:00,1596.135167,1249.324,903.4930806,2606.083003,4676.559389,848.0601483,4345.432165,9987.044106,9824.56827,874.330751,7024.200436,2651.762484
2015-01-03 05:00:00,1559.740617,1220.837325,882.8919283,2546.659955,4569.926019,828.7229595,4246.349049,9759.322809,9600.551694,854.3945486,6864.036927,2591.297868
2015-01-03 06:00:00,1586.871562,1242.073208,898.2494124,2590.957891,4649.417703,843.1382002,4320.212266,9929.081576,9767.548713,869.2563344,6983.433576,2636.372258
2015-01-03 07:00:00,1579.828797,1236.560709,894.2628521,2579.458846,4628.782917,839.3962314,4301.038541,9885.014882,9724.198924,865.3984496,6952.440092,2624.671658
2015-01-03 08:00:00,1749.228367,1369.152831,990.1515605,2856.045285,5125.111278,929.4017822,4762.224008,10944.95079,10766.8911,958.1921281,7697.926164,2906.10611
2015-01-03 09:00:00,1770.76296,1386.008348,1002.341227,2891.205801,5188.206061,940.8435637,4820.851318,11079.69309,10899.44132,969.988345,7792.694639,2941.88292
2015-01-03 10:00:00,1475.565777,1154.952148,835.2447192,2409.223837,4323.299888,783.9990982,4017.185462,9232.639441,9082.436759,808.2852634,6493.604043,2451.452766
2015-01-03 11:00:00,1759.938992,1377.536231,996.2143148,2873.533012,5156.492626,935.092562,4791.383376,11011.96735,10832.81738,964.0591929,7745.061003,2923.900363
2015-01-03 12:00:00,1757.069929,1375.290564,994.5902805,2868.848562,5148.086482,933.5681688,4783.572435,10994.01557,10815.15766,962.4875781,7732.43496,2919.133804
2015-01-03 13:00:00,1804.902942,1412.730332,1021.66618,2946.947713,5288.233713,958.9828534,4913.796439,11293.30753,11109.58053,988.6895407,7942.936349,2998.601878
2015-01-03 14:00:00,1806.176774,1413.727383,1022.387233,2949.027557,5291.965947,959.659667,4917.264409,11301.27791,11117.42125,989.3873201,7948.54217,3000.718177
2015-01-03 15:00:00,1821.62689,1425.82047,1031.132779,2974.253669,5337.233658,967.8686381,4959.326906,11397.94954,11212.52016,997.8505829,8016.534351,3026.386453
2015-01-03 16:00:00,1810.789416,1417.337782,1024.998222,2956.558828,5305.480651,962.1104605,4929.822194,11330.13929,11145.81309,991.9140325,7968.841279,3008.381457
2015-01-03 17:00:00,1833.299694,1434.956986,1037.740176,2993.312391,5371.434121,974.0706444,4991.105781,11470.98647,11284.36888,1004.24471,8067.903508,3045.779237
2015-01-03 18:00:00,1892.048482,1480.94073,1070.994955,3089.234228,5543.563776,1005.28511,5151.047669,11838.57861,11645.98078,1036.426115,8326.442552,3143.382394
2015-01-03 19:00:00,1840.472552,1440.571312,1041.800376,3005.023846,5392.450073,977.8817348,5010.633682,11515.86717,11328.51943,1008.173858,8099.469504,3057.695971
2015-01-03 20:00:00,1773.794147,1388.380913,1004.057032,2896.154959,5197.087219,942.4540973,4829.103639,11098.65928,10918.09896,971.6487686,7806.034154,2946.918828
2015-01-03 21:00:00,1676.589611,1312.297156,949.0343575,2737.44466,4912.285031,890.8072848,4564.467079,10490.44889,10319.78333,918.4020779,7378.260765,2785.426651
2015-01-03 22:00:00,1633.311708,1278.422755,924.5368799,2666.782846,4785.483939,867.8128259,4446.644232,10219.65834,10053.39818,894.695313,7187.805302,2713.526275
2015-01-03 23:00:00,1665.764238,1303.82394,942.90665,2719.769577,4880.567479,885.0555367,4534.995312,10422.71436,10253.15075,912.4721563,7330.620947,2767.441759
2015-01-04 00:00:00,1611.207054,1261.12104,912.0245296,2630.691564,4720.718917,856.0681586,4386.464945,10081.34915,9917.339101,882.5868278,7090.528125,2676.802384
2015-01-04 01:00:00,1578.738401,1235.707236,893.6456329,2577.678507,4625.588136,838.8168811,4298.069969,9878.192255,9717.487293,864.8011525,6947.641525,2622.860113
2015-01-04 02:00:00,1557.259644,1218.895422,881.4875721,2542.609156,4562.656948,827.4047662,4239.59467,9743.799317,9585.280748,853.0355212,6853.118769,2587.176066
2015-01-04 03:00:00,1556.432286,1218.247834,881.0192458,2541.258291,4560.23285,826.9651736,4237.342212,9738.622526,9580.188176,852.5823113,6849.47777,2585.801523
2015-01-04 04:00:00,1550.401897,1213.52774,877.6057415,2531.4122,4542.564253,823.7611015,4220.924652,9700.890286,9543.069789,849.2789857,6822.939506,2575.782849
2015-01-04 05:00:00,1492.757111,1168.408118,844.9758824,2437.292916,4373.669241,793.1332154,4063.988377,9340.205905,9188.253261,817.7023308,6569.258901,2480.013841
2015-01-04 06:00:00,1571.719766,1230.213623,889.6727315,2566.218861,4605.024051,835.0877332,4278.961939,9834.276544,9674.286032,860.9564857,6916.754232,2611.199602
2015-01-04 07:00:00,1599.390554,1251.872051,905.335794,2611.398223,4686.097435,849.7898038,4354.294863,10007.41312,9844.605905,876.1139866,7038.526599,2657.170869
2015-01-04 08:00:00,1798.93431,1408.058575,1018.287633,2937.202454,5270.746057,955.8115937,4897.547009,11255.96169,11072.84227,985.4200439,7916.669858,2988.685804
2015-01-04 09:00:00,1921.124784,1503.69928,1087.45361,3136.708439,5628.755218,1020.73396,5230.207068,12020.50951,11824.95192,1052.353529,8454.400247,3191.688735
2015-01-04 10:00:00,2546.990342,1993.575626,1441.725111,4158.587806,7462.495563,1353.26948,6934.108081,15936.56065,15677.29414,1395.190098,11208.68147,4231.479625
2015-01-04 11:00:00,2591.019762,2028.038252,1466.647985,4230.476656,7591.498544,1376.663236,7053.976911,16212.05345,15948.30505,1419.308528,11402.44418,4304.628545
2015-01-04 12:00:00,2515.146052,1968.650521,1423.699635,4106.594174,7369.194119,1336.34994,6847.412913,15737.3104,15481.28543,1377.746435,11068.54254,4178.574648
2015-01-04 13:00:00,2425.206585,1898.253265,1372.789356,3959.745886,7105.678053,1288.563211,6602.555297,15174.55767,14927.68793,1328.479404,10672.74095,4029.1524
2015-01-04 14:00:00,1819.029229,1423.787233,1029.662372,2970.012349,5329.622701,966.4884463,4952.254849,11381.69593,11196.53098,996.4276364,8005.10268,3022.070791
2015-01-04 15:00:00,1862.76623,1458.020979,1054.419723,3041.423755,5457.76892,989.7268342,5071.32758,11655.35908,11465.74199,1020.385887,8197.578527,3094.733898
2015-01-04 16:00:00,1851.27584,1449.027242,1047.915582,3022.662869,5424.102917,983.6217487,5040.045324,11583.46352,11395.01607,1014.091682,8147.012132,3075.644171
2015-01-04 17:00:00,1872.864981,1465.925455,1060.136125,3057.912447,5487.35752,995.0925125,5098.821139,11718.54713,11527.90205,1025.917779,8242.020657,3111.511605
2015-01-04 18:00:00,1880.351718,1471.78546,1064.373997,3070.136386,5509.293114,999.0703734,5119.203566,11765.39177,11573.98459,1030.018863,8274.967957,3123.949805
2015-01-04 19:00:00,1887.379764,1477.286439,1068.352225,3081.611399,5529.884775,1002.804522,5138.33722,11809.36636,11617.24379,1033.868686,8305.896668,3135.625952
2015-01-04 20:00:00,1824.910539,1428.390642,1032.99149,2979.615033,5346.85451,969.61331,4968.266547,11418.49539,11232.73176,999.6493,8030.984889,3031.841792
2015-01-04 21:00:00,1787.541246,1399.141017,1011.838584,2918.600477,5237.365213,949.7582197,4866.529721,11184.67511,11002.71542,979.1791528,7866.531772,2969.757771
2015-01-04 22:00:00,1644.522402,1287.197569,930.8826984,2685.087059,4818.330452,873.7693029,4477.165023,10289.80384,10122.40251,900.8363056,7237.140822,2732.151324
2015-01-04 23:00:00,1710.952299,1339.193456,968.4853735,2793.550194,5012.965195,909.0649028,4658.01851,10705.4568,10531.29335,937.2252674,7529.482549,2842.515604
2015-01-05 00:00:00,1639.505071,1283.270413,928.042636,2676.895033,4803.63004,871.1034898,4463.505485,10258.41032,10091.51972,898.0879128,7215.060778,2723.815709
2015-01-05 01:00:00,1606.552904,1257.478153,909.390046,2623.092521,4707.082599,853.5953112,4373.794156,10052.22806,9888.691771,880.0373783,7070.046352,2669.070145
2015-01-05 02:00:00,1567.267989,1226.729136,887.1528006,2558.950239,4591.980667,832.7224101,4266.842101,9806.421697,9646.884346,858.5178914,6897.163047,2603.803576
2015-01-05 03:00:00,1646.468863,1288.7211,931.9844939,2688.265136,4824.033442,874.8034989,4482.464209,10301.98288,10134.38341,901.9025381,7245.706724,2735.385107
2015-01-05 04:00:00,1518.086746,1188.234083,859.3137343,2478.649771,4447.88322,806.5913824,4132.947579,9498.693847,9344.162816,831.5773953,6680.728427,2522.095599
2015-01-05 05:00:00,1445.148247,1131.143794,818.0268618,2359.559742,4234.178748,767.8376255,3934.37461,9042.316454,8895.210072,791.6231522,6359.743935,2400.918158
2015-01-05 06:00:00,1514.383884,1185.335786,857.2177277,2472.603939,4437.034106,804.6239744,4122.866645,9475.524982,9321.370877,829.5490423,6664.43304,2515.943796
2015-01-05 07:00:00,1521.107521,1190.598499,861.0236456,2483.581929,4456.733871,808.1963839,4141.171554,9517.594889,9362.756363,833.2321154,6694.022121,2527.114209
2015-01-05 08:00:00,1693.400243,1325.455143,958.550024,2764.892149,4961.538955,899.7391269,4610.233543,10595.6333,10423.25653,927.6106042,7452.240246,2813.35524
2015-01-05 09:00:00,1744.725149,1365.62808,987.6025119,2848.692675,5111.917179,927.0091279,4749.964126,10916.77408,10739.17278,955.7253559,7678.108603,2898.624623
2015-01-05 10:00:00,1923.626051,1505.657067,1088.869453,3140.792372,5636.083746,1022.062935,5237.016694,12036.15998,11840.34777,1053.723673,8465.40771,3195.84425
2015-01-05 11:00:00,2275.426861,1781.017954,1288.006472,3715.193671,6666.834411,1208.982097,6194.784301,14237.38346,14005.7603,1246.433083,10013.59702,3780.313668
2015-01-05 12:00:00,2179.622256,1706.029948,1233.776229,3558.769102,6386.133917,1158.079097,5933.959012,13637.93246,13416.06156,1193.953246,9591.984387,3621.147286
2015-01-05 13:00:00,2252.395947,1762.991239,1274.969812,3677.590041,6599.355514,1196.745289,6132.083297,14093.27865,13863.99988,1233.817211,9912.243602,3742.050922
2015-01-05 14:00:00,1904.448529,1490.646472,1078.014008,3109.480353,5579.895007,1011.873515,5184.806441,11916.16591,11722.30584,1043.218611,8381.012125,3163.983393
2015-01-05 15:00:00,1740.41926,1362.257782,985.1651612,2841.662252,5099.301238,924.7213184,4738.241466,10889.83206,10712.66907,953.3666763,7659.159438,2891.470971
2015-01-05 16:00:00,1751.302117,1370.775992,991.3254074,2859.43119,5131.187213,930.5036088,4767.869731,10957.92628,10779.65549,959.3280863,7707.052228,2909.551364
2015-01-05 17:00:00,1840.332982,1440.462068,1041.721372,3004.795962,5392.041141,977.807578,5010.253705,11514.99387,11327.66034,1008.097404,8098.855287,3057.464093
2015-01-05 18:00:00,1852.732039,1450.167035,1048.739864,3025.04047,5428.369471,984.3954574,5044.009782,11592.57497,11403.9793,1014.889358,8153.420504,3078.063447
2015-01-05 19:00:00,1872.330154,1465.506836,1059.833386,3057.039211,5485.790516,994.8083476,5097.365087,11715.2007,11524.61007,1025.624812,8239.667014,3110.623062
2015-01-05 20:00:00,1812.676286,1418.81467,1026.066286,2959.639609,5311.009044,963.1129946,4934.959146,11341.94547,11157.4272,992.9476224,7977.144935,3011.516237
2015-01-05 21:00:00,1720.77163,1346.879226,974.043611,2809.582667,5041.735119,914.28212,4684.751359,10766.89652,10591.73353,942.6040998,7572.695026,2858.829095
2015-01-05 22:00:00,1852.025942,1449.614361,1048.340177,3023.887594,5426.30066,984.0202935,5042.087454,11588.15692,11399.63312,1014.502573,8150.313146,3076.890363
2015-01-05 23:00:00,1715.698139,1342.908111,971.1717585,2801.298944,5026.870159,911.5864672,4670.938923,10735.1516,10560.50505,939.824943,7550.367829,2850.400175
2015-01-06 00:00:00,1574.053673,1232.040414,890.9938404,2570.029537,4611.862226,836.3277867,4285.315932,9848.879835,9688.651747,862.2349528,6927.025184,2615.077072
2015-01-06 01:00:00,1855.299892,1452.176941,1050.193398,3029.233122,5435.893094,985.7598119,5051.000689,11608.64208,11419.78501,1016.295977,8164.720999,3082.329588
2015-01-06 02:00:00,1824.768683,1428.279608,1032.911193,2979.383419,5346.438883,969.537939,4967.880349,11417.6078,11231.8586,999.5715942,8030.360616,3031.606118
2015-01-06 03:00:00,1792.457917,1402.989385,1014.621668,2926.62815,5251.770699,952.37055,4879.915215,11215.4388,11032.97862,981.8724061,7888.168837,2977.926154
2015-01-06 04:00:00,1790.056289,1401.109587,1013.262225,2922.706903,5244.734106,951.0945149,4873.376853,11200.41177,11018.19607,980.5568428,7877.599861,2973.936175
2015-01-06 05:00:00,1708.27757,1337.099898,966.9713422,2789.183043,5005.128436,907.6437634,4650.736639,10688.72098,10514.8298,935.7601049,7517.711723,2838.071905
2015-01-06 06:00:00,1783.374115,1395.879328,1009.479778,2911.796612,5225.155825,947.5441356,4855.184827,11158.6013,10977.0658,976.8964824,7848.193249,2962.834648
2015-01-06 07:00:00,1639.128402,1282.975587,927.8294219,2676.280027,4802.526425,870.9033573,4462.480012,10256.05349,10089.20123,897.8815807,7213.403147,2723.189923
2015-01-06 08:00:00,1705.873099,1335.217874,965.6102901,2785.257152,4998.083511,906.3662173,4644.190535,10673.67616,10500.02974,934.4429839,7507.130233,2834.077202
2015-01-06 09:00:00,1974.504048,1545.4802,1117.668968,3223.863208,5785.152559,1049.095484,5375.530581,12354.50445,12153.5132,1081.593616,8689.30933,3280.371154
2015-01-06 10:00:00,2425.836196,1898.746074,1373.145748,3960.773881,7107.522768,1288.897737,6604.269396,15178.49715,14931.56333,1328.824292,10675.51171,4030.198414
2015-01-06 11:00:00,2934.153924,2296.615597,1660.879243,4790.727521,8596.856562,1558.977625,7988.149816,18359.04958,18060.37242,1607.270523,12912.49369,4874.6995
2015-01-06 12:00:00,2500.024681,1956.814749,1415.140176,4081.904819,7324.889607,1328.315637,6806.245415,15642.69573,15388.21001,1369.463252,11001.99709,4153.452537
2015-01-06 13:00:00,2825.352232,2211.454535,1599.291993,4613.082015,8278.075557,1501.169001,7691.940334,17678.27559,17390.67372,1547.671144,12433.68406,4693.940219
2015-01-06 14:00:00,2155.537567,1687.178425,1220.143079,3519.444927,6315.567539,1145.282396,5868.389138,13487.23417,13267.81492,1180.760138,9485.993564,3581.133836
2015-01-06 15:00:00,1694.058949,1325.970725,958.9228849,2765.967649,4963.468915,900.0891113,4612.026851,10599.75483,10427.31101,927.9714302,7455.13905,2814.449591
2015-01-06 16:00:00,1824.605085,1428.151557,1032.818588,2979.116305,5345.959552,969.4510159,4967.434958,11416.58416,11230.85162,999.4819784,8029.64066,3031.334321
2015-01-06 17:00:00,1692.166535,1324.489498,957.8516829,2762.877817,4957.92428,899.0836318,4606.874808,10587.91396,10415.66278,926.9348037,7446.810998,2811.305601
2015-01-06 18:00:00,1691.943719,1324.315096,957.7255581,2762.514016,4957.271447,898.9652453,4606.268199,10586.5198,10414.2913,926.8127498,7445.830441,2810.935423
2015-01-06 19:00:00,1680.798811,1315.591773,951.4169773,2744.317214,4924.61768,893.0437213,4575.926506,10516.78593,10345.6919,920.7077931,7396.784426,2792.419667
2015-01-06 20:00:00,1784.620096,1396.85458,1010.185066,2913.830981,5228.806457,948.2061512,4858.576973,11166.39742,10984.73509,977.5790055,7853.676505,2964.904676
2015-01-06 21:00:00,1580.845932,1237.356839,894.8386019,2581.119569,4631.763049,839.9366567,4303.807662,9891.379112,9730.459618,865.9556157,6956.916254,2626.361491
2015-01-06 22:00:00,1551.229663,1214.175647,878.0742986,2532.76373,4544.989545,824.2009107,4223.17822,9706.069628,9548.16487,849.732419,6826.582299,2577.158069
2015-01-06 23:00:00,1535.279259,1201.690975,869.0455646,2506.720775,4498.256027,815.7261259,4179.753703,9606.267686,9449.986572,840.9951083,6756.388472,2550.658632
2015-01-07 00:00:00,1780.760519,1393.833619,1008.000351,2907.529274,5217.49818,946.1554771,4848.069387,11142.24799,10960.97853,975.4648071,7836.691453,2958.492512
2015-01-07 01:00:00,1753.894152,1372.804825,992.7926302,2863.663325,5138.781686,931.8808116,4774.926473,10974.14468,10795.61004,960.7479511,7718.459141,2913.85768
2015-01-07 02:00:00,1722.747793,1348.426004,975.1622189,2812.809238,5047.525132,915.3320968,4690.131405,10779.2614,10603.89725,943.6866021,7581.391635,2862.112221
2015-01-07 03:00:00,1705.819353,1335.175806,965.5798672,2785.169399,4997.926039,906.337661,4644.044213,10673.33987,10499.69892,934.413543,7506.893711,2833.98791
2015-01-07 04:00:00,1644.162236,1286.91566,930.6788263,2684.498999,4817.275192,873.5779392,4476.184482,10287.55027,10120.1856,900.6390139,7235.55582,2731.552957
2015-01-07 05:00:00,1664.784619,1303.057174,942.3521363,2718.170109,4877.697268,884.5350447,4532.328328,10416.58486,10247.12098,911.9355408,7326.309884,2765.814255
2015-01-07 06:00:00,1729.446693,1353.669355,978.9541345,2823.74684,5067.152419,918.8913632,4708.368969,10821.17653,10645.13048,947.3561249,7610.871856,2873.241537
2015-01-07 07:00:00,1522.206647,1191.458805,861.6458064,2485.376523,4459.954229,808.7803726,4144.163893,9524.472138,9369.521729,833.8341945,6698.859105,2528.940258
2015-01-07 08:00:00,1582.844834,1238.921416,895.9700814,2584.383268,4637.619686,840.9987153,4309.249616,9903.886275,9742.763306,867.050574,6965.712933,2629.682396
2015-01-07 09:00:00,1842.369277,1442.055913,1042.874017,3008.120714,5398.007336,978.8895043,5015.79746,11527.735,11340.19419,1009.212846,8107.816523,3060.847121
2015-01-07 10:00:00,1953.781543,1529.260318,1105.938984,3190.028625,5724.437133,1038.085182,5319.114155,12224.84339,12025.96156,1070.242245,8598.114653,3245.943517
2015-01-07 11:00:00,2153.592962,1685.656347,1219.042335,3516.269882,6309.86999,1144.249187,5863.095008,13475.06674,13255.84545,1179.694923,9477.435835,3577.903139
2015-01-07 12:00:00,1873.91277,1466.745578,1060.729227,3059.62322,5490.427465,995.6492247,5101.673713,11725.10316,11534.35143,1026.491737,8246.631719,3113.252364
2015-01-07 13:00:00,1885.680975,1475.956766,1067.390625,3078.837708,5524.907446,1001.901919,5133.712314,11798.73701,11606.78736,1032.938123,8298.420712,3132.803644
2015-01-07 14:00:00,2181.713478,1707.666786,1234.959966,3562.183537,6392.261047,1159.190208,5939.652306,13651.01728,13428.9335,1195.098776,9601.187347,3624.621569
2015-01-07 15:00:00,1904.109265,1490.380924,1077.821968,3108.926422,5578.900991,1011.693257,5183.882806,11914.04313,11720.2176,1043.03277,8379.519111,3163.419754
2015-01-07 16:00:00,1726.627361,1351.462612,977.3582502,2819.143587,5058.891982,917.3933928,4700.693418,10803.53592,10627.77686,945.8117514,7598.464665,2868.557598
2015-01-07 17:00:00,1786.312763,1398.179461,1011.143201,2916.594676,5233.765847,949.1055007,4863.18521,11176.98847,10995.15383,978.5062143,7861.125518,2967.716813
2015-01-07 18:00:00,1784.874641,1397.053817,1010.329151,2914.246589,5229.552255,948.3413963,4859.269965,11167.99012,10986.30187,977.7184401,7854.796695,2965.327568
2015-01-07 19:00:00,1855.618287,1452.426154,1050.373626,3029.75298,5436.825967,985.9289816,5051.867509,11610.63428,11421.7448,1016.470387,8166.122175,3082.858558
