,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2015-01-01 00:00:00,2158.72268,1689.671471,1221.946014,3524.645408,6324.899689,1146.974714,5877.060519,13507.16347,13287.42001,1182.504879,9500.01047,3586.425471
2015-01-01 01:00:00,2151.750059,1684.213874,1217.999158,3513.26089,6304.470419,1143.270014,5858.077757,13463.53567,13244.50197,1178.685417,9469.325669,3574.841405
2015-01-01 02:00:00,2216.200809,1734.660647,1254.481536,3618.492582,6493.306406,1177.514051,6033.543074,13866.80508,13641.21072,1213.990242,9752.957654,3681.917601
2015-01-01 03:00:00,1985.107061,1553.779371,1123.670809,3241.175233,5816.218613,1054.729088,5404.39698,12420.84768,12218.77711,1087.401734,8735.970597,3297.986625
2015-01-01 04:00:00,1958.249948,1532.75782,1108.468327,3197.324394,5737.529233,1040.459339,5331.279259,12252.80227,12053.46558,1072.689947,8617.77901,3253.367167
2015-01-01 05:00:00,1967.184307,1539.750906,1113.525626,3211.911933,5763.706255,1045.206352,5355.602797,12308.70471,12108.45856,1077.58401,8657.096942,3268.210397
2015-01-01 06:00:00,1978.87536,1548.901705,1120.143351,3231.000449,5797.960183,1051.418054,5387.431351,12381.85582,12180.4196,1083.988133,8708.546403,3287.633497
2015-01-01 07:00:00,2058.159483,1610.958829,1165.022167,3360.451268,6030.256869,1093.543374,5603.2801,12877.93788,12668.43108,1127.418381,9057.456435,3419.353333
2015-01-01 08:00:00,2050.594156,1605.03731,1160.739811,3348.099014,6008.091016,1089.523758,5582.683716,12830.60151,12621.86481,1123.274248,9024.163285,3406.784568
2015-01-01 09:00:00,2053.142711,1607.03211,1162.182421,3352.260155,6015.558093,1090.877858,5589.622082,12846.54786,12637.55172,1124.670295,9035.378848,3411.018646
2015-01-01 10:00:00,2077.046708,1625.742203,1175.71329,3391.289307,6085.595059,1103.578554,5654.700029,12996.11557,12784.68617,1137.764424,9140.574494,3450.731901
2015-01-01 11:00:00,2153.926439,1685.917365,1219.231099,3516.814365,6310.847051,1144.42637,5864.002888,13477.15331,13257.89807,1179.877594,9478.903383,3578.457165
2015-01-01 12:00:00,2152.891813,1685.107545,1218.645449,3515.125084,6307.815674,1143.876652,5861.18615,13470.67964,13251.52972,1179.310847,9474.350249,3576.738275
2015-01-01 13:00:00,2163.173475,1693.155189,1224.465388,3531.912424,6337.940192,1149.339515,5889.177679,13535.01217,13314.81564,1184.942935,9519.597327,3593.819864
2015-01-01 14:00:00,2100.694115,1644.251458,1189.098917,3429.899511,6154.880234,1116.142918,5719.079416,13144.07778,12930.24124,1150.717998,9244.640948,3490.018867
2015-01-01 15:00:00,2200.666427,1722.501604,1245.688292,3593.128885,6447.791802,1169.260308,5991.251165,13769.60619,13545.59314,1205.48082,9684.59464,3656.109328
2015-01-01 16:00:00,2173.188703,1700.99429,1230.134513,3548.264746,6367.284078,1154.660816,5916.44385,13597.67762,13376.46161,1190.429076,9563.671896,3610.458809
2015-01-01 17:00:00,2311.475734,1809.234062,1308.411954,3774.052316,6772.454972,1228.135621,6292.926321,14462.94185,14227.64915,1266.179931,10172.23929,3840.203989
2015-01-01 18:00:00,2595.079747,2031.216076,1468.946142,4237.105579,7603.394003,1378.820391,7065.030103,16237.45685,15973.29516,1421.532506,11420.31118,4311.37366
2015-01-01 19:00:00,2561.500398,2004.93291,1449.938535,4182.279038,7505.008964,1360.978977,6973.611289,16027.3503,15766.60677,1403.138414,11272.53668,4255.586118
2015-01-01 20:00:00,2357.526692,1845.278983,1334.47912,3849.241825,6907.380913,1252.603462,6418.298732,14751.08346,14511.10308,1291.405719,10374.89829,3916.711421
2015-01-01 21:00:00,2271.791529,1778.172514,1285.94869,3709.258097,6656.183153,1207.050569,6184.887213,14214.63713,13983.38401,1244.441721,9997.598815,3774.274056
2015-01-01 22:00:00,2205.757667,1726.486609,1248.570191,3601.441585,6462.708761,1171.96539,6005.111918,13801.46216,13576.93085,1208.269699,9706.999938,3664.567733
2015-01-01 23:00:00,2158.231865,1689.287301,1221.668188,3523.844032,6323.461637,1146.713934,5875.724289,13504.09244,13284.39893,1182.236021,9497.850513,3585.610049
2015-01-02 00:00:00,2106.117029,1648.496071,1192.168559,3438.753751,6170.768974,1119.024226,5733.843142,13178.00904,12963.62048,1153.688561,9268.505864,3499.028303
2015-01-02 01:00:00,2074.439409,1623.701423,1174.237428,3387.032251,6077.955864,1102.193241,5647.601733,12979.80165,12768.63766,1136.336198,9129.10041,3446.400227
2015-01-02 02:00:00,2046.063002,1601.490693,1158.174949,3340.70079,5994.815064,1087.11626,5570.347778,12802.25,12593.97454,1120.792173,9004.222782,3399.256668
2015-01-02 03:00:00,2031.29772,1589.933639,1149.817054,3316.592838,5951.553867,1079.271155,5530.149722,12709.86339,12503.09093,1112.704048,8939.244387,3374.726151
2015-01-02 04:00:00,2018.927617,1580.251335,1142.814951,3296.395605,5915.310371,1072.69866,5496.472473,12632.46345,12426.95019,1105.927954,8884.806592,3354.1749
2015-01-02 05:00:00,1923.878482,1505.854649,1089.012342,3141.204527,5636.82335,1022.197057,5237.703931,12037.73944,11841.90154,1053.861949,8466.518597,3196.26363
2015-01-02 06:00:00,1990.707887,1558.163239,1126.841159,3250.319959,5832.628624,1057.704924,5419.645068,12455.89214,12253.25145,1090.469754,8760.618462,3307.291639
2015-01-02 07:00:00,2234.146285,1748.706897,1264.639582,3647.792982,6545.885338,1187.04886,6082.399116,13979.09021,13751.66913,1223.820413,9831.931303,3711.731579
2015-01-02 08:00:00,2393.944488,1873.783854,1355.093431,3908.702828,7014.082393,1271.953002,6517.445135,14978.95021,14735.26274,1311.354656,10535.1641,3977.214658
2015-01-02 09:00:00,2458.365947,1924.207701,1391.55923,4013.886696,7202.832563,1306.181477,6692.83071,15382.03635,15131.79121,1346.643436,10818.66719,4084.242192
2015-01-02 10:00:00,2478.493082,1939.961576,1402.952204,4046.749192,7261.803597,1316.875447,6747.626257,15507.97216,15255.67822,1357.668676,10907.24179,4117.680702
2015-01-02 11:00:00,2649.200215,2073.57715,1499.581059,4325.470546,7761.963019,1407.575733,7212.371523,16576.08951,16306.41873,1451.17861,11658.48212,4401.28749
2015-01-02 12:00:00,2559.838933,2003.632451,1448.998062,4179.566288,7500.140993,1360.096206,6969.087999,16016.95449,15756.38009,1402.228297,11265.22498,4252.825819
2015-01-02 13:00:00,2806.943601,2197.045765,1588.871778,4583.025399,8224.139612,1491.388108,7641.823363,17563.09248,17277.36448,1537.587266,12352.67218,4663.35677
2015-01-02 14:00:00,2698.281579,2111.994026,1527.363588,4405.607938,7905.767829,1433.653693,7345.994128,16883.19241,16608.52548,1478.064395,11874.4772,4482.829532
2015-01-02 15:00:00,2499.344589,1956.282428,1414.755209,4080.794401,7322.896987,1327.95429,6804.393884,15638.44038,15384.02389,1369.090712,10999.00417,4152.322656
2015-01-02 16:00:00,2491.616987,1950.233894,1410.380997,4068.177192,7300.255678,1323.848453,6783.35571,15590.08865,15336.45878,1364.857687,10964.99688,4139.484292
2015-01-02 17:00:00,2537.911769,1986.469662,1436.586181,4143.764804,7435.896008,1348.445844,6909.391926,15879.75587,15621.4135,1390.217038,11168.7289,4216.396805
2015-01-02 18:00:00,2422.792195,1896.363479,1371.42269,3955.803801,7098.604067,1287.280395,6595.98219,15159.45079,14912.82682,1327.15685,10662.11581,4025.141218
2015-01-02 19:00:00,2390.25113,1870.892996,1353.002805,3902.672514,7003.261126,1269.990644,6507.390076,14955.84081,14712.5293,1309.331509,10518.91054,3971.078645
2015-01-02 20:00:00,2331.117275,1824.607853,1319.530058,3806.12196,6830.003253,1238.571584,6346.399853,14585.8393,14348.54723,1276.939172,10258.67691,3872.835751
2015-01-02 21:00:00,2383.197902,1865.372306,1349.010321,3891.156386,6982.595684,1266.243116,6488.187865,14911.70865,14669.11511,1305.467892,10487.87101,3959.360661
2015-01-02 22:00:00,2145.492586,1679.316036,1214.457113,3503.044027,6286.13648,1139.945287,5841.041967,13424.38256,13205.98583,1175.2577,9441.788061,3564.445461
2015-01-02 23:00:00,2183.84306,1709.333649,1236.165417,3565.660603,6398.500566,1160.3217,5945.450031,13664.34211,13442.04155,1196.265318,9610.559116,3628.159581
2015-01-03 00:00:00,2156.216271,1687.709659,1220.52726,3520.553079,6317.556094,1145.643006,5870.236892,13491.48083,13271.9925,1181.131919,9488.980376,3582.261412
2015-01-03 01:00:00,2147.421547,1680.825869,1215.549002,3506.19353,6291.788194,1140.970185,5846.293507,13436.4521,13217.85901,1176.314346,9450.276946,3567.650168
2015-01-03 02:00:00,2119.626799,1659.070414,1199.815771,3460.811771,6210.351613,1126.202251,5770.623103,13262.5399,13046.77613,1161.088941,9327.959057,3521.472957
2015-01-03 03:00:00,2109.86014,1651.425873,1194.28735,3444.865301,6181.736018,1121.01302,5744.033656,13201.42975,12986.66017,1155.738962,9284.978383,3505.246976
2015-01-03 04:00:00,2116.139421,1656.34078,1197.841739,3455.117769,6200.13385,1124.349334,5761.128817,13240.71931,13025.31054,1159.178626,9312.61196,3515.679151
2015-01-03 05:00:00,2079.773236,1627.876306,1177.256643,3395.741034,6093.583588,1105.027216,5662.122924,13013.1755,12801.46856,1139.257961,9152.573278,3455.261659
2015-01-03 06:00:00,2106.146565,1648.51919,1192.185279,3438.801977,6170.855514,1119.03992,5733.923555,13178.19385,12963.80228,1153.704741,9268.635848,3499.077374
2015-01-03 07:00:00,2097.480917,1641.73643,1187.280085,3424.653176,6145.465799,1114.435679,5710.331577,13123.97275,12910.46329,1148.957873,9230.500451,3484.680574
2015-01-03 08:00:00,2266.526324,1774.051342,1282.968319,3700.661356,6640.756487,1204.253055,6170.552844,14181.69266,13950.9755,1241.557548,9974.427936,3765.526631
2015-01-03 09:00:00,2287.920185,1790.796706,1295.078324,3735.592092,6703.438936,1215.620063,6228.797016,14315.5544,14082.65949,1253.276674,10068.57708,3801.069634
2015-01-03 10:00:00,2118.841051,1658.455395,1199.370999,3459.528845,6208.04943,1125.784767,5768.483928,13257.62346,13041.93968,1160.658525,9324.501175,3520.167544
2015-01-03 11:00:00,2276.24033,1781.654671,1288.466936,3716.521857,6669.217813,1209.41431,6196.998945,14242.47335,14010.76737,1246.878685,10017.1769,3781.665135
2015-01-03 12:00:00,2273.94889,1779.861119,1287.169866,3712.780519,6662.504063,1208.19682,6190.760566,14228.13577,13996.66305,1245.62348,10007.09283,3777.858219
2015-01-03 13:00:00,2322.054809,1817.514496,1314.400244,3791.325256,6803.450888,1233.756505,6321.727548,14529.1353,14292.76572,1271.974935,10218.79521,3857.779689
2015-01-03 14:00:00,2323.075116,1818.313109,1314.977789,3792.991159,6806.440315,1234.298616,6324.505306,14535.51938,14299.04594,1272.533839,10223.28534,3859.474792
2015-01-03 15:00:00,2338.391452,1830.301483,1323.647609,3817.998841,6851.316058,1242.436507,6366.20359,14631.35394,14393.3214,1280.923819,10290.68878,3884.92081
2015-01-03 16:00:00,2326.877257,1821.289114,1317.129993,3799.199088,6817.580309,1236.318773,6334.856525,14559.30944,14322.44897,1274.616575,10240.01763,3865.791534
2015-01-03 17:00:00,2348.217057,1837.992163,1329.209397,3834.041557,6880.104363,1247.657057,6392.953517,14692.83292,14453.8002,1286.306088,10333.92887,3901.244722
2015-01-03 18:00:00,2407.287319,1884.227531,1362.646147,3930.48828,7053.175914,1279.042329,6553.77061,15062.43652,14817.39085,1318.66359,10593.88264,3999.381966
2015-01-03 19:00:00,2355.797999,1843.925904,1333.500593,3846.419309,6902.31597,1251.684971,6413.592415,14740.267,14500.46259,1290.458776,10367.29074,3913.839432
2015-01-03 20:00:00,2289.592432,1792.105604,1296.0249,3738.322447,6708.338497,1216.508563,6233.34966,14326.01767,14092.95255,1254.192698,10075.93623,3803.847846
2015-01-03 21:00:00,2192.836696,1716.373131,1241.256269,3580.344924,6424.851261,1165.100207,5969.934946,13720.61543,13497.39939,1201.191851,9650.137906,3643.101289
2015-01-03 22:00:00,2149.352916,1682.337586,1216.642255,3509.346965,6297.446965,1141.996362,5851.551605,13448.53671,13229.74702,1177.372311,9458.77643,3570.858877
2015-01-03 23:00:00,2183.493505,1709.060045,1235.967551,3565.089868,6397.476394,1160.135974,5944.498377,13662.15493,13439.88996,1196.073839,9609.020809,3627.578843
2015-01-04 00:00:00,2128.752111,1666.212962,1204.981159,3475.711087,6237.088111,1131.050721,5795.466504,13319.63713,13102.94446,1166.087604,9368.117325,3536.633428
2015-01-04 01:00:00,2096.953237,1641.323405,1186.981391,3423.791609,6143.919735,1114.155311,5708.894983,13120.67105,12907.2153,1148.66882,9228.178259,3483.803904
2015-01-04 02:00:00,2076.278088,1625.14059,1175.278213,3390.034345,6083.343059,1103.17017,5652.607483,12991.3063,12779.95514,1137.343389,9137.191985,3449.454943
2015-01-04 03:00:00,2075.603108,1624.612271,1174.89614,3388.932274,6081.365416,1102.811539,5650.769868,12987.08293,12775.80048,1136.973649,9134.221562,3448.333555
2015-01-04 04:00:00,2070.033884,1620.253139,1171.743678,3379.839148,6065.047999,1099.852493,5635.607818,12952.23621,12741.52067,1133.92294,9109.712773,3439.081044
2015-01-04 05:00:00,2012.293081,1575.058362,1139.059468,3285.563093,5895.871663,1069.173591,5478.410137,12590.95105,12386.11313,1102.293689,8855.609619,3343.152516
2015-01-04 06:00:00,2091.453702,1637.018819,1183.868376,3414.812265,6127.806497,1111.233292,5693.922655,13086.26036,12873.36443,1145.656285,9203.976148,3474.66717
2015-01-04 07:00:00,2116.672895,1656.758339,1198.143712,3455.988797,6201.69689,1124.632779,5762.581184,13244.05727,13028.59419,1159.470852,9314.959648,3516.565445
2015-01-04 08:00:00,2315.340419,1812.259021,1310.59956,3780.362364,6783.778217,1230.189009,6303.447815,14487.12325,14251.43715,1268.296927,10189.24683,3846.62464
2015-01-04 09:00:00,2436.949005,1907.444271,1379.436159,3978.918273,7140.082486,1294.802206,6634.523699,15248.03018,14999.96515,1334.911665,10724.41647,4048.660841
2015-01-04 10:00:00,3062.852086,2397.349987,1733.7289,5000.858905,8973.932771,1627.357663,8338.526867,19164.3161,18852.53834,1677.768788,13478.86282,5088.514072
2015-01-04 11:00:00,3106.527619,2431.535621,1758.451457,5072.16995,9101.898892,1650.563391,8457.432253,19437.59464,19121.371,1701.693367,13671.06816,5161.075057
2015-01-04 12:00:00,3030.61343,2372.116205,1715.480193,4948.221374,8879.475864,1610.228587,8250.75805,18962.5983,18654.10221,1660.109101,13336.98838,5034.953909
2015-01-04 13:00:00,2940.87939,2301.879742,1664.686197,4801.708498,8616.561688,1562.551007,8006.459705,18401.13093,18101.76917,1610.954598,12942.09083,4885.872952
2015-01-04 14:00:00,2334.698982,1827.41132,1321.557484,3811.969976,6840.497391,1240.47462,6356.150946,14608.2501,14370.59343,1278.901159,10274.43913,3878.786271
2015-01-04 15:00:00,2378.44163,1861.649485,1346.318031,3883.390602,6968.660153,1263.716008,6475.23905,14881.94857,14639.83919,1302.862502,10466.93982,3951.458759
2015-01-04 16:00:00,2366.837372,1852.566622,1339.749436,3864.443799,6934.660526,1257.550422,6443.646791,14809.34054,14568.4124,1296.505923,10415.87232,3932.179856
2015-01-04 17:00:00,2388.40869,1869.450884,1351.95989,3899.664277,6997.86291,1269.011716,6502.374084,14944.31263,14701.18867,1308.322257,10510.80241,3968.017679
2015-01-04 18:00:00,2396.3297,1875.650803,1356.443582,3912.597274,7021.070893,1273.220316,6523.938809,14993.87452,14749.94426,1312.661227,10545.66084,3981.177366
2015-01-04 19:00:00,2403.983733,1881.641754,1360.776151,3925.094364,7043.496648,1277.287064,6544.776692,15041.76593,14797.05654,1316.853952,10579.34437,3993.893505
2015-01-04 20:00:00,2342.438842,1833.469449,1325.938636,3824.607201,6863.174617,1244.586971,6377.222494,14656.67853,14418.234,1283.140899,10308.50036,3891.645002
2015-01-04 21:00:00,2305.666263,1804.686883,1305.1235,3764.566927,6755.433647,1225.048927,6277.110203,14426.5919,14191.89056,1262.997619,10146.67323,3830.55234
2015-01-04 22:00:00,2162.898332,1692.939829,1224.309644,3531.463186,6337.134043,1149.193326,5888.42861,13533.2906,13313.12208,1184.792217,9518.386491,3593.362751
2015-01-04 23:00:00,2230.495573,1745.849418,1262.573094,3641.832297,6535.189018,1185.10916,6072.460157,13956.24765,13729.19818,1221.820626,9815.865412,3705.666415
2015-01-05 00:00:00,2159.717289,1690.449969,1222.509012,3526.269351,6327.813819,1147.50317,5879.768311,13513.38675,13293.54204,1183.049706,9504.387497,3588.077878
2015-01-05 01:00:00,2126.959589,1664.809922,1203.966501,3472.784354,6231.836153,1130.098316,5790.586415,13308.42129,13091.91109,1165.105697,9360.228875,3533.655396
2015-01-05 02:00:00,2088.003042,1634.317925,1181.915128,3409.178214,6117.696316,1109.399884,5684.528332,13064.66953,12852.12485,1143.766083,9188.790638,3468.934366
2015-01-05 03:00:00,2169.199218,1697.871647,1227.876263,3541.75093,6355.595177,1152.541118,5905.58259,13572.71534,13351.90543,1188.243716,9546.115147,3603.83082
2015-01-05 04:00:00,2039.126965,1596.061731,1154.248802,3329.376005,5974.492983,1083.430998,5551.464617,12758.85111,12551.28168,1116.992751,8973.69898,3387.733382
2015-01-05 05:00:00,1966.441935,1539.169837,1113.105405,3210.699827,5761.531158,1044.811914,5353.58171,12304.05967,12103.8891,1077.177353,8653.829943,3266.977045
2015-01-05 06:00:00,2036.225152,1593.790429,1152.606229,3324.638082,5965.990883,1081.889204,5543.564514,12740.69441,12533.42037,1115.403196,8960.92881,3382.912412
2015-01-05 07:00:00,2043.001517,1599.094413,1156.441994,3335.702164,5985.845138,1085.489629,5562.012974,12783.09424,12575.13041,1119.115153,8990.749936,3394.170426
2015-01-05 08:00:00,2213.771074,1732.758849,1253.106183,3614.525441,6486.187458,1176.223082,6026.928188,13851.60218,13626.25516,1212.659282,9742.264982,3677.880924
2015-01-05 09:00:00,2263.721512,1771.855965,1281.380653,3696.081811,6632.538593,1202.762799,6162.916823,14164.1429,13933.71126,1240.021128,9962.084644,3760.866815
2015-01-05 10:00:00,2441.872315,1911.297836,1382.223001,3986.956788,7154.507426,1297.418064,6647.92727,15278.83542,15030.26922,1337.608556,10746.08275,4056.840255
2015-01-05 11:00:00,2793.757402,2186.724688,1581.407724,4561.495688,8185.505014,1484.382004,7605.924316,17480.58622,17196.20049,1530.364131,12294.64294,4641.449686
2015-01-05 12:00:00,2697.603943,2111.463628,1526.980013,4404.501531,7903.782407,1433.293651,7344.149285,16878.95244,16604.35448,1477.6932,11871.49509,4481.703732
2015-01-05 13:00:00,2770.547263,2168.55769,1568.269614,4523.599431,8117.501002,1472.049969,7542.735378,17335.35999,17053.3369,1517.650084,12192.5008,4602.889182
2015-01-05 14:00:00,2422.457848,1896.101779,1371.233433,3955.257898,7097.624456,1287.10275,6595.071941,15157.35878,14910.76884,1326.973701,10660.64443,4024.585746
2015-01-05 15:00:00,2258.433058,1767.716595,1278.387121,3687.447108,6617.043807,1199.952932,6148.519157,14131.05295,13901.15964,1237.124219,9938.811449,3752.080763
2015-01-05 16:00:00,2269.439077,1776.331207,1284.617084,3705.417141,6649.29064,1205.800662,6178.482729,14199.9178,13968.90415,1243.153095,9987.246248,3770.365775
2015-01-05 17:00:00,2358.498163,1846.039372,1335.029022,3850.827991,6910.227254,1253.119625,6420.943535,14757.16197,14517.0827,1291.937872,10379.1735,3918.325389
2015-01-05 18:00:00,2370.787666,1855.658589,1341.985501,3870.893624,6946.234598,1259.649296,6454.401353,14834.05759,14592.72734,1298.669814,10433.2566,3938.742734
2015-01-05 19:00:00,2390.421344,1871.026226,1353.099154,3902.95043,7003.759841,1270.081082,6507.853478,14956.90584,14713.57701,1309.424749,10519.65961,3971.361432
2015-01-05 20:00:00,2330.83713,1824.388579,1319.371481,3805.664555,6829.182448,1238.422737,6345.637166,14584.08643,14346.82287,1276.785714,10257.44406,3872.370328
2015-01-05 21:00:00,2239.316061,1752.753375,1267.565936,3656.233913,6561.032406,1189.795671,6096.473685,14011.43759,13783.49026,1226.652313,9854.682225,3720.320463
2015-01-05 22:00:00,2370.877773,1855.729118,1342.036507,3871.040747,6946.498607,1259.697172,6454.646668,14834.6214,14593.28197,1298.719173,10433.65314,3938.892435
2015-01-05 23:00:00,2234.705914,1749.144929,1264.95636,3648.706714,6547.52501,1187.346202,6083.92269,13982.59182,13755.11377,1224.126967,9834.394093,3712.661327
2015-01-06 00:00:00,2094.13201,1639.11518,1185.384434,3419.185263,6135.653747,1112.656334,5701.214274,13103.01859,12889.85002,1147.123409,9215.76273,3479.116818
2015-01-06 01:00:00,2375.005219,1858.959744,1344.372849,3877.779817,6958.591721,1261.890171,6465.88352,14860.44689,14618.68732,1300.980105,10451.81702,3945.749628
2015-01-06 02:00:00,2345.041492,1835.50659,1327.411867,3828.856666,6870.800189,1245.969813,6384.308133,14672.96335,14434.25389,1284.566578,10319.95398,3895.968951
2015-01-06 03:00:00,2313.273652,1810.641325,1309.429666,3776.987859,6777.72274,1229.090892,6297.821101,14474.19146,14238.71574,1267.164794,10180.15149,3843.190986
2015-01-06 04:00:00,2310.773989,1808.684793,1308.01473,3772.906545,6770.39891,1227.762769,6291.01584,14458.55102,14223.32976,1265.795529,10169.15108,3839.038134
2015-01-06 05:00:00,2230.708415,1746.016013,1262.693574,3642.179814,6535.81263,1185.222247,6073.039613,13957.5794,13730.50827,1221.937217,9816.802077,3706.020023
2015-01-06 06:00:00,2305.874319,1804.849732,1305.24127,3764.906629,6756.043235,1225.159471,6277.676629,14427.89371,14193.17119,1263.111588,10147.58883,3830.897996
2015-01-06 07:00:00,2159.886256,1690.582222,1222.604656,3526.545231,6328.308879,1147.592946,5880.228318,13514.44398,13294.58207,1183.142262,9505.131079,3588.358594
2015-01-06 08:00:00,2225.649525,1742.056329,1259.829987,3633.919933,6520.990453,1182.534353,6059.266932,13925.92585,13699.36968,1219.166059,9794.539142,3697.615363
2015-01-06 09:00:00,2493.651312,1951.826197,1411.532527,4071.498727,7306.216101,1324.929333,6788.894101,15602.81745,15348.9805,1365.972049,10973.94945,4142.864047
2015-01-06 10:00:00,2943.847181,2304.202685,1666.366116,4806.554145,8625.257096,1564.127856,8014.539429,18419.70044,18120.03658,1612.580294,12955.15134,4890.803533
2015-01-06 11:00:00,3451.788722,2701.77776,1953.88667,5635.893568,10113.48869,1834.007869,9397.395692,21597.89906,21246.53016,1890.820457,15190.47782,5734.679636
2015-01-06 12:00:00,3017.72413,2362.027516,1708.184199,4927.176424,8841.711158,1603.380232,8215.667302,18881.94973,18574.76569,1653.048601,13280.26573,5013.540082
2015-01-06 13:00:00,3342.720028,2616.407711,1892.148283,5457.812114,9793.925387,1776.05738,9100.459303,20915.45444,20575.188,1831.07482,14710.49318,5553.476767
2015-01-06 14:00:00,2673.302983,2092.442825,1513.224442,4364.82424,7832.582369,1420.38204,7277.990618,16726.90093,16454.77665,1464.381622,11764.55251,4441.330977
2015-01-06 15:00:00,2211.690026,1731.129975,1251.928206,3611.12762,6480.090142,1175.117378,6021.262597,13838.58103,13613.44585,1211.519326,9733.106803,3674.423546
2015-01-06 16:00:00,2342.224369,1833.301578,1325.817233,3824.257022,6862.546227,1244.473017,6376.638598,14655.33657,14416.91387,1283.023415,10307.55652,3891.288684
2015-01-06 17:00:00,2209.529041,1729.438532,1250.704979,3607.59928,6473.758611,1173.969201,6015.379375,13825.05971,13600.1445,1210.335582,9723.596833,3670.83336
2015-01-06 18:00:00,2209.311285,1729.268091,1250.581718,3607.243741,6473.120605,1173.853503,6014.786543,13823.69721,13598.80417,1210.2163,9722.638546,3670.47159
2015-01-06 19:00:00,2198.402681,1720.729729,1244.406898,3589.432763,6441.159192,1168.057532,5985.088182,13755.4419,13531.65927,1204.240786,9674.632447,3652.348421
2015-01-06 20:00:00,2302.379235,1802.114067,1303.262876,3759.200046,6745.802896,1223.30246,6268.161365,14406.02491,14171.65817,1261.197052,10132.20783,3825.091388
2015-01-06 21:00:00,2098.644619,1642.647281,1187.938799,3426.553206,6148.875361,1115.053978,5713.499722,13131.25405,12917.62613,1149.595325,9235.621618,3486.613907
2015-01-06 22:00:00,2069.161987,1619.570689,1171.25014,3378.415561,6062.493402,1099.389236,5633.234102,12946.78074,12736.15395,1133.445332,9105.875765,3437.632504
2015-01-06 23:00:00,2054.093098,1607.775995,1162.720388,3353.811895,6018.342658,1091.382818,5592.209483,12852.49445,12643.40157,1125.190897,9039.561268,3412.597585
2015-01-07 00:00:00,2301.646165,1801.54028,1302.847921,3758.003129,6743.655054,1222.912964,6266.165602,14401.43808,14167.14596,1260.79549,10128.98176,3823.873491
2015-01-07 01:00:00,2273.979112,1779.884775,1287.186973,3712.829864,6662.592611,1208.212878,6190.842845,14228.32487,13996.84908,1245.640035,10007.22583,3777.908429
2015-01-07 02:00:00,2242.884368,1755.546353,1269.585778,3662.060051,6571.487284,1191.691587,6106.188297,14033.76454,13805.45399,1228.60696,9870.38547,3726.248721
2015-01-07 03:00:00,2225.756112,1742.139756,1259.89032,3634.093963,6521.302745,1182.590985,6059.557112,13926.59276,13700.02575,1219.224445,9795.008206,3697.792443
2015-01-07 04:00:00,2163.931419,1693.748445,1224.894423,3533.149955,6340.160913,1149.742226,5891.24116,13539.75464,13319.48096,1185.358122,9522.932854,3595.079086
2015-01-07 05:00:00,2185.468928,1710.606245,1237.08574,3568.315231,6403.264239,1161.185557,5949.876409,13674.51518,13452.04913,1197.155936,9617.714161,3630.86074
2015-01-07 06:00:00,2249.377594,1760.628719,1273.261271,3672.661838,6590.51196,1195.141574,6123.865917,14074.39276,13845.42124,1232.163818,9898.960568,3737.036337
2015-01-07 07:00:00,2039.021142,1595.978901,1154.1889,3329.203223,5974.182929,1083.374772,5551.176516,12758.18897,12550.63032,1116.934783,8973.233278,3387.557571
2015-01-07 08:00:00,2098.576682,1642.594105,1187.900343,3426.442282,6148.676311,1115.017882,5713.314766,13130.82897,12917.20796,1149.558111,9235.322644,3486.501039
2015-01-07 09:00:00,2357.712142,1845.424139,1334.584095,3849.544617,6907.924269,1252.701996,6418.803614,14752.24382,14512.24457,1291.507305,10375.71441,3917.019521
2015-01-07 10:00:00,2468.92944,1932.475939,1397.5387,4031.134195,7233.782824,1311.794083,6721.589515,15448.13229,15196.81186,1352.429905,10865.15454,4101.792005
2015-01-07 11:00:00,2668.684736,2088.828039,1510.610281,4357.283817,7819.051243,1417.928268,7265.417573,16698.00448,16426.3503,1461.851839,11744.22873,4433.658385
2015-01-07 12:00:00,2388.918958,1869.850281,1352.248728,3900.497416,6999.35796,1269.282833,6503.763276,14947.50539,14704.32949,1308.601772,10513.04798,3968.865422
2015-01-07 13:00:00,2400.495317,1878.911307,1358.801531,3919.398667,7033.275845,1275.433595,6535.27958,15019.93885,14775.58456,1314.943068,10563.9927,3988.097974
2015-01-07 14:00:00,2696.865442,2110.88559,1526.561984,4403.295747,7901.618653,1432.90127,7342.138737,16874.33163,16599.80884,1477.288664,11868.24513,4480.476813
2015-01-07 15:00:00,2419.581735,1893.850593,1369.605407,3950.561936,7089.197654,1285.57461,6587.241804,15139.36289,14893.06572,1325.398224,10647.98736,4019.807473
2015-01-07 16:00:00,2242.099162,1754.931758,1269.141312,3660.778009,6569.186687,1191.274391,6104.050596,14028.8515,13800.62087,1228.176839,9866.929971,3724.944208
2015-01-07 17:00:00,2301.706571,1801.587561,1302.882114,3758.101757,6743.83204,1222.945059,6266.330056,14401.81604,14167.51778,1260.82858,10129.2476,3823.973848
2015-01-07 18:00:00,2300.602299,1800.723227,1302.257041,3756.298761,6740.596603,1222.358336,6263.323707,14394.90659,14160.72074,1260.223682,10124.38797,3822.139249
2015-01-07 19:00:00,2372.555855,1857.042583,1342.986386,3873.780628,6951.415264,1260.588772,6459.215197,14845.12118,14603.61094,1299.638393,10441.03797,3941.680341
